code,name,barcode,unit,is_active,sale_price,ncm
5320,DESINCRUSTANTE,5320,UN,0,0,34021190
5321,ESPETOS DE MADEIRA,5321,UN,0,0,
5322,FACAS PLASTICAS,5322,UN,0,0,
5323,EMBALAGEM GA-94,5323,UN,0,0,39239000
5324,PALMITO SAVANA RODELA 1800G,7.90E+17,UN,0,29.9,20089100
5325,PALMITO SAVANA TOLETE 1800G,5325,UN,0,45.9,20089100
5326,MO600  SEM TP 01X100 -.,5326,UN,0,0,39239000
5327,EMBALAGEM DE ALUMINIO D9 2000ML,5327,UN,0,0,76071110
5328,PILHA,5328,UN,0,0,
5329,POTE REDONDO COM TAMPA 100ML,5329,UN,0,0,
5330,ANTI MOFO,5330,UN,0,0,
5331,FRUTAS VERMELHAS CONGELADAS,5331,KG,0,0,8119000
5332,SACOLA PLASTICA 42X53,5332,UN,0,0,39232190
5333,ATUM RALADO,5333,KG,0,0,
5334,EMBALAGEM GALVANOTEK G-60,5334,UN,0,0,39239000
5335,QUEIJO MUSSARELA RONI,5335,KG,0,14.99,4061010
5336,QUEIJO MUSSARELA SUDOESTE,5336,KG,0,15.95,4061010
5337,TAMPA POTE 150ML,5337,UN,0,0,
5338,TAMPA POTE 250ML,5338,UN,0,0,
5339,VASSOURA,5339,UN,0,0,
5340,MELHORADOR DE FARINHA,5340,UN,0,0,
5341,LUVA NITRILICA,5341,UN,0,0,
5342,SOLUPAN,5342,GL,0,0,
5343,VENENO DE RATO,5343,UN,0,0,
5344,FOLHA PICOTADA 30X40,5344,UN,0,0,
5345,BANDEJA S-18,5345,UN,0,0,
5346,CLORO GEL,5346,GL,0,0,
5347,FILTRO DE CAFE,5347,UN,0,0,
5348,VELA,5348,UN,0,0,34060000
5349,BANDEJA ISOPOR B-20,5349,UN,0,0,
5350,ARCOR PANETONE RECH PACOCA,7.90E+17,UN,0,24.5,19052010
5351,TRIUNFO PANETONE RECH CHOCOLATE,7.90E+17,UN,0,21.9,19052010
5352,TRIUNFO PANETONE FRUTAS,7.90E+17,UN,0,15.9,19052010
5353,TRIUNFO PANETONE GOTAS DE CHOCOLATE,7.90E+17,UN,0,15.9,19052010
5354,FILE MIGNON SUINO,5354,KG,0,0,
5376,PET MOGI MACA 250ML,7.90E+17,UN,0,1.5,22021000
5377,FILE DE TILAPIA,5377,KG,0,0,
5378,REMOVEDOR,5378,UN,0,0,
6100,CANELONE INT RIC ESP,6100,KG,0,31.9,19022000
6101,CANELONE INT PRES MUSS,6101,KG,0,31.9,19022000
6102,CANELONE INT 4 QUEIJOS,6102,KG,0,31.9,19022000
6103,CANELONE INT FRAGO MUSS REQ,6103,KG,0,31.9,19022000
6104,CANELONE INT 4Q TOM SEC,6104,KG,0,31.9,19022000
6105,CANELONE INT 4Q ESPINAFRE,6105,KG,0,31.9,19022000
6106,CANELONE INT 4Q AZEIT PRETA,6106,KG,0,31.9,19022000
6107,CANELONE INT PIZZA,6107,KG,0,31.9,19022000
6108,CANELONE INT RICOTA,6108,KG,0,31.9,19022000
6109,CANELONE INT RIC NOZ UVAS PASSAS,6109,KG,0,39.9,19022000
6110,CANELONE INT RIC TOM SECO,6110,KG,0,31.9,19022000
6111,CANELONE INT RIC NOZES,6111,KG,0,39.9,19022000
6112,CANELONE INT ABOB CARNE SECA,6112,KG,0,39.9,19022000
6113,CANELONE INT RIC AZEIT PRETA,6113,KG,0,31.9,19022000
6114,CANELONE INT RIC PRES ABCX,6114,KG,0,39.9,19022000
6115,CANELONE INT 4Q NOZES,6115,KG,0,39.9,19022000
6116,CANELONE INT RECHEIO ESPECIAL,6116,KG,0,39.9,19022000
6117,CANELONE INT CREAM C PEITO PERU,6117,KG,0,39.9,19022000
6118,CANELONE INT CREAM CHEESE,6118,KG,0,39.9,19022000
6119,CANELONE INT 4Q NOZ UVAS PASSAS,6119,KG,0,39.9,19022000
6120,CANELONE INT ABOBORA,6120,KG,0,31.9,19022000
6300,RONDELE INT RIC ESPINAFRE,6300,KG,0,31.9,19022000
6301,RONDELE INT PRES MUSS,6301,KG,0,31.9,19022000
6302,RONDELE INT 4QUEIJOS,6302,KG,0,31.9,19022000
6303,RONDELE INT FRANGO MUSS REQ,6303,KG,0,31.9,19022000
6304,RONDELE INT 4Q TOM SECO,6304,KG,0,31.9,19022000
6305,RONDELE INT 4Q ESPINAFRE,6305,KG,0,31.9,19022000
6306,RONDELE INT 4Q AZEIT PRETA,6306,KG,0,31.9,19022000
6307,RONDELE INT PIZZA,6307,KG,0,31.9,19022000
6308,RONDELE INT RICOTA,6308,KG,0,31.9,19022000
6309,RONDELE INT RIC NOZ UVAS PASSAS,6309,KG,0,39.9,19022000
6310,RONDELE INT RIC TOM SECO,6310,KG,0,31.9,19022000
6311,RONDELE INT RIC NOZES,6311,KG,0,39.9,19022000
6313,RONDELE INT RIC AZEIT PRETA,6313,KG,0,31.9,19022000
6315,RONDELE INT 4Q NOZES,6315,KG,0,39.9,19022000
6319,RONDELE INT 4Q NOZ UVAS PASSAS,6319,KG,0,39.9,19022000
6400,SOFIATELI INT RIC ESP,6400,KG,0,31.9,19022000
6401,SOFIATELI INT PRES MUSS,6401,KG,0,31.9,19022000
6402,SOFIATELI INT 4QUEIJOS,6402,KG,0,31.9,19022000
6403,SOFIATELI INT FRANGO MUSS REQ,6403,KG,0,31.9,19022000
6404,SOFIATELI INT 4Q TOM SECO,6404,KG,0,31.9,19022000
6405,SOFIATELI INT 4Q ESPINAFRE,6405,KG,0,31.9,19022000
6406,SOFIATELI INT 4Q AZEIT PRETA,6406,KG,0,31.9,19022000
6407,SOFIATELI INT PIZZA,6407,KG,0,31.9,19022000
6408,SOFIATELI INT RICOTA,6408,KG,0,31.9,19022000
6409,SOFIATELI INT RIC NOZ UVAS PASSAS,6409,KG,0,39.9,19022000
6410,SOFIATELI INT RIC TOM SECO,6410,KG,0,31.9,19022000
6411,SOFIATELI INT RIC NOZES,6411,KG,0,39.9,19022000
6412,SOFIATELI INT ABOB CARNE SECA,6412,KG,0,39.9,19022000
6413,SOFIATELI INT RIC AZEIT PRETA,6413,KG,0,31.9,19022000
6414,SOFIATELI INT RIC PRES ABCX,6414,KG,0,39.9,19022000
6415,SOFIATELI INT 4Q NOZES,6415,KG,0,39.9,19022000
6416,SOFIATELI INT RECHEIO ESPECIAL,6416,KG,0,39.9,19022000
6417,SOFIATELI INT CREAM C PEITO PERU,6417,KG,0,39.9,19022000
6418,SOFIATELI INT CREAM CHEESE,6418,KG,0,39.9,19022000
6419,SOFIATELI INT 4Q NOZ UVAS PASSAS,6419,KG,0,39.9,19022000
6420,SOFIATELI INT ABOBORA,6420,KG,0,31.9,19022000
7000,RAVIOLEIRA,7000,UN,0,0,84381000
7100,CANELONE MV RIC ESPINAFRE,7100,KG,0,31.9,19022000
7101,CANELONE MV PRES MUSS,7101,KG,0,31.9,19022000
7102,CANELONE MV 4QUEIJOS,7102,KG,0,31.9,19022000
7103,CANELONE MV FRANGO MUSS REQ,7103,KG,0,31.9,19022000
7104,CANELONE MV 4Q TOM SECO,7104,KG,0,31.9,19022000
7105,CANELONE MV 4Q ESPINAFRE,7105,KG,0,31.9,19022000
7106,CANELONE MV 4Q AZEIT PRETA,7106,KG,0,31.9,19022000
7107,CANELONE MV PIZZA,7107,KG,0,31.9,19022000
7108,CANELONE MV RICOTA,7108,KG,0,31.9,19022000
7109,CANELONE MV RIC NOZ UVAS PASSAS,7109,KG,0,39.9,19022000
7110,CANELONE MV RIC TOM SECO,7110,KG,0,31.9,19022000
7111,CANELONE MV RIC NOZES,7111,KG,0,39.9,19022000
7112,CANELONE MV ABOB CARNE SECA,7112,KG,0,39.9,19022000
7113,CANELONE MV RIC AZEIT PRETA,7113,KG,0,31.9,19022000
7115,CANELONE MV 4Q NOZES,7115,KG,0,39.9,19022000
7117,CANELONE MV CREAM C PEITO PERU,7117,KG,0,39.9,19022000
7118,CANELONE MV CREAM CHEESE,7118,KG,0,39.9,19022000
7300,RONDELE MV RIC ESPINAFRE,7300,KG,0,31.9,19022000
7301,RONDELE MV PRES MUSS,7301,KG,0,31.9,19022000
7302,RONDELE MV 4QUEIJOS,7302,KG,0,31.9,19022000
7303,RONDELE MV FRANGO MUSSA REQ,7303,KG,0,31.9,19022000
7304,RONDELE MV 4Q TOM SECO,7304,KG,0,31.9,19022000
7305,RONDELE MV 4Q ESPINAFRE,7305,KG,0,31.9,19022000
7306,RONDELE MV 4Q AZEIT PRETA,7306,KG,0,31.9,19022000
7307,RONDELE MV PIZZA,7307,KG,0,31.9,19022000
7308,RONDELE MV RICOTA,7308,KG,0,31.9,19022000
7309,RONDELE MV RIC NOZ UVAS PASSAS,7309,KG,0,39.9,19022000
7310,RONDELE MV RIC TOM SECO,7310,KG,0,31.9,19022000
7311,RONDELE MV RIC NOZES,7311,KG,0,39.9,19022000
7313,RONDELE MV RIC AZEIT PRETA,7313,KG,0,39.9,19022000
7315,RONDELE MV 4Q NOZES,7315,KG,0,39.9,19022000
7319,RONDELE MV 4Q NOZ UVAS PASSAS,7319,KG,0,39.9,19022000
7400,SOFIATELI MV RIC ESPINAFRE,7400,KG,0,31.9,19022000
7401,SOFIATELI MV PRES MUSS,7401,KG,0,31.9,19022000
7402,SOFIATELI MV 4QUEIJOS,7402,KG,0,31.9,19022000
7403,SOFIATELI MV FRANGO MUSS REQ,7403,KG,0,31.9,19022000
7404,SOFIATELI MV 4Q TOM SECO,7404,KG,0,31.9,19022000
7405,SOFIATELI MV 4Q ESPINAFRE,7405,KG,0,31.9,19022000
7406,SOFIATELI MV 4Q AZEIT PRETA,7406,KG,0,31.9,19022000
7407,SOFIATELI MV PIZZA,7407,KG,0,31.9,19022000
7408,SOFIATELI MV RICOTA,7408,KG,0,31.9,19022000
7409,SOFIATELI MV RIC NOZ UVAS PASSAS,7409,KG,0,39.9,19022000
7410,SOFIATELI MV RIC TOM SECO,7410,KG,0,31.9,19022000
7411,SOFIATELI MV RIC NOZES,7411,KG,0,39.9,19022000
7413,SOFIATELI MV RIC AZEIT PRETA,7413,KG,0,31.9,19022000
7417,SOFIATELI MV CREAM C PEITO PERU,7417,KG,0,39.9,19022000
8003,ABOBRINHA PROMOCAO,8003,KG,0,15.45,
8005,BERINJELA SECA PROMOCAO,8005,KG,0,21,
8006,ANTEPASTO PROMOCAO,8006,KG,0,14.95,
8007,SARDELA PROMOCAO,8007,KG,0,20.95,
8008,MAIONESE PROMOCAO,8008,KG,0,11.45,
8009,SALPICAO PROMOCAO,8009,KG,0,12.25,
8018,CUSCUZ PROMOCAO,8018,KG,0,13.25,
8030,PANQUECA CARNE PROMOCAO,8030,KG,0,21,
8031,PANQUECA PRES MUSS PROMOCAO,8031,KG,0,19.45,
8032,PANQUECA 4QUEIJOS PROMOCAO,8032,KG,0,19.45,
8033,PANQUECA FRANGO PROMOCAO,8033,KG,0,19.45,
8039,PUDIM DA CASA PROMOCAO,8039,KG,0,13.45,
8049,FAROFA SALGADA PROMOCAO,8049,KG,0,15.95,
8050,ALMONDEGA PROMOCAO,8050,KG,0,36.5,
8051,LAGARTO FATIADO PROMOCAO,8051,KG,0,47.5,
8052,DOBRADINHA PROMOCAO,8052,KG,0,34.5,
8060,BIFE ROLE PROMOCAO,8060,KG,0,36.5,
8066,FILE BOVINO PARMEGIANA PROMOCAO,8066,KG,0,43.9,
8067,FILE FRANGO PARMEGIANA PROMOCAO,8067,KG,0,33.8,
8069,ESCONDIDINHO CARNE SECA PROMOCAO,8069,KG,0,17.95,
8070,CARNE LOUCA BOVINA PROMOCAO,8070,KG,0,24.45,
8071,CARNE LOUCA SUINA PROMOCAO,8071,KG,0,30.9,
8091,BATATONESE PROMOCAO,8091,KG,0,11.45,
8098,FAROFA SOJA PROMOCAO,8098,KG,0,14.75,
8100,CANEL CONG RIC ESPINAFRE,8100,KG,0,27.12,19022000
8101,CANEL CONG PRES MUSSA,8101,KG,0,27.12,19022000
8102,CANEL CONG 4QUEIJOS,8102,KG,0,27.12,19022000
8103,CANEL CONG FRANGO MUSS REQ,8103,KG,0,27.12,19022000
8104,CANEL CONG 4Q TOM SECO,8104,KG,0,27.12,19022000
8105,CANEL CONG 4Q ESPINAFRE,8105,KG,0,27.12,19022000
8106,CANEL CONG 4Q AZEIT PRETA,8106,KG,0,27.12,19022000
8107,CANEL CONG PIZZA,8107,KG,0,27.12,19022000
8108,CANEL CONG RICOTA,8108,KG,0,27.12,19022000
8109,CANEL CONG RIC NOZ UVAS PASSAS,8109,KG,0,33.92,19022000
8110,CANEL CONG RIC TOM SECO,8110,KG,0,27.12,19022000
8111,CANEL CONG RIC NOZES,8111,KG,0,33.92,19022000
8112,CANEL CONG ABOB CARNE SECA,8112,KG,0,33.92,19022000
8113,CANEL CONG RIC AZEIT PRETA,8113,KG,0,27.12,19022000
8114,CANEL CONG RIC PRES ABCX,8114,KG,0,33.92,19022000
8115,CANEL CONG 4Q NOZES,8115,KG,0,33.92,19022000
8116,CANEL CONG BRIE DAMASCO RICOTA,8116,KG,0,33.92,
8117,CANEL CONG C CHEESE P PERU,8117,KG,0,33.92,19022000
8118,CANEL CONG CREAM CHEESE,8118,KG,0,33.92,19022000
8119,CANEL CONG 4Q NOZ UVAS PASSAS,8119,UN,0,33.92,19022000
8120,CANEL CONG ABOBORA,8120,KG,0,27.12,19022000
8201,LASANHA CONG PRES MUSSARELA,8201,KG,0,27.12,19022000
8202,LASANHA CONG 4 QUEIJOS,8202,KG,0,27.12,19022000
8203,LASANHA CONG FRANGO MUSS REQ,8203,KG,0,27.12,19022000
8204,LASANHA CONG ESCAROLA TOM SECO,8204,KG,0,27.12,19022000
8205,LASANHA CONG ESPINAFRE,8205,KG,0,27.12,19022000
8206,LASANHA CONG BOLONHESA,8206,KG,0,27.12,19022000
8207,LASANHA CONG ABOB CARNE SECA,8207,KG,0,27.12,19022000
8208,LASANHA CONG BACALHAU,8208,KG,0,36.47,19022000
8209,LASANHA CONG BOLONHESA COMPLETA,8209,KG,0,27.12,19022000
8300,ROND CONG RIC ESPINAFRE,8300,KG,0,27.12,19022000
8301,ROND CONG PRES MUSSARELA,8301,KG,0,27.12,19022000
8302,ROND CONG QUATRO QUEIJOS,8302,KG,0,27.12,19022000
8303,ROND CONG FRANGO MUSS REQUEIJAO,8303,KG,0,27.12,19022000
8304,ROND CONG 4Q TOM SECO,8304,KG,0,27.12,19022000
8305,ROND CONG 4Q ESPINAFRE,8305,KG,0,27.12,19022000
8306,ROND CONG 4Q AZEIT PRETA,8306,KG,0,27.12,19022000
8307,ROND CONG PIZZA,8307,KG,0,27.12,19022000
8308,ROND CONG RICOTA,8308,KG,0,27.12,19022000
8309,ROND CONG RIC NOZ UVAS PASSAS,8309,KG,0,33.92,19022000
8310,ROND CONG RIC TOMATE SECO,8310,KG,0,27.12,19022000
8311,ROND CONG RIC NOZES,8311,KG,0,33.92,19022000
8313,ROND CONG RIC AZEIT PRETA,8313,KG,0,27.12,19022000
8314,ROND CONG RIC PRES ABCX,8314,KG,0,33.92,19022000
8315,ROND CONG 4Q NOZES,8315,KG,0,33.92,19022000
8319,ROND CONG 4Q NOZ UVAS PASSAS,8319,KG,0,33.92,19022000
8400,SOFIAT CONG RIC ESPINAFRE,8400,KG,0,27.12,19022000
8401,SOFIAT CONG PRES MUSSARELA,8401,KG,0,27.12,19022000
8402,SOFIAT CONG QUATRO QUEIJOS,8402,KG,0,27.12,19022000
8403,SOFIAT CONG FRANGO MUSS REQ,8403,KG,0,27.12,19022000
8404,SOFIAT CONG 4Q TOM SECO,8404,KG,0,27.12,19022000
8405,SOFIAT CONG 4Q ESPINAFRE,8405,KG,0,27.12,19022000
8406,SOFIAT CONG 4Q AZEIT PRETA,8406,KG,0,27.12,19022000
8407,SOFIAT CONG PIZZA,8407,KG,0,27.12,19022000
8408,SOFIAT CONG RICOTA,8408,KG,0,27.12,19022000
8409,SOFIAT CONG RIC NOZ UVAS PASSAS,8409,KG,0,33.92,19022000
8410,SOFIAT CONG RIC TOM SECO,8410,KG,0,27.12,19022000
8411,SOFIAT CONG RIC NOZES,8411,KG,0,33.92,19022000
8412,SOFIAT CONG ABOB CARNE SECA,8412,KG,0,33.92,19022000
8413,SOFIAT CONG RIC AZEIT PRETA,8413,KG,0,27.12,19022000
8414,SOFIAT CONG RIC PRES ABCX,8414,KG,0,33.92,19022000
8415,SOFIAT CONG 4Q NOZES,8415,KG,0,33.92,19022000
8416,SOFIAT CONG BRIE DAM RIC,8416,KG,0,33.92,19022000
8417,SOFIAT CONG C CHEESE P PERU,8417,KG,0,33.92,19022000
8418,SOFIAT CONG CREAM CHEESE,8418,KG,0,33.92,19022000
8419,SOFIAT CONG 4Q NOZ UVAS PASSAS,8419,KG,0,33.92,19022000
8420,SOFIAT CONG ABOBORA,8420,KG,0,27.12,19022000
8458,NHOQUE BAT BOL PROMOCAO,8458,KG,0,11.45,
8459,NHOQUE AO SUGO PROMOCAO,8459,KG,0,8.95,2071300
8500,CONCHI CONG RIC ESPINAFRE,8500,KG,0,27.12,19022000
8501,CONCHI CONG PRES MUSSARELA,8501,KG,0,27.12,19022000
8502,CONCHI CONG QUATRO QUEIJOS,8502,KG,0,27.12,19022000
8503,CONCHI CONG FRANGO MUSS REQUEIJAO,8503,KG,0,27.12,19022000
8504,CONCHI CONG 4Q TOM SECO,8504,KG,0,27.12,19022000
8505,CONCHI CONG 4Q ESPINAFRE,8505,KG,0,27.12,19022000
8506,CONCHI CONG 4Q AZEIT PRETA,8506,KG,0,27.12,19022000
8507,CONCHI CONG PIZZA,8507,KG,0,27.12,19022000
8508,CONCHI CONG RICOTA,8508,KG,0,27.12,19022000
8509,CONCHI CONG RIC NOZ UVAS PASSAS,8509,KG,0,33.92,19022000
8510,CONCHI CONG RIC TOMATE SECO,8510,KG,0,27.12,19022000
8511,CONCHI CONG RIC NOZES,8511,KG,0,33.92,19022000
8512,CONCHI CONG ABOBORA CARNE SECA,8512,KG,0,33.92,19022000
8513,CONCHI CONG RIC AZEIT PRETA,8513,KG,0,27.12,19022000
8514,CONCHI CONG RIC PRES ACBX,8514,KG,0,33.92,19022000
8515,CONCHI CONG 4QUEIJOS NOZES,8515,KG,0,33.92,19022000
8516,CONCHI CONG RECHEIO ESPECIAL,8516,KG,0,33.92,19022000
8517,CONCHI CONG C CHEESE P PERU,8517,KG,0,33.92,19022000
8518,CONCHI CONG CREAM CHEESE,8518,KG,0,33.92,19022000
8519,CONCHI CONG 4Q NOZ UVAS PASSAS,8519,KG,0,33.92,19022000
8520,CONCHI CONG ABOBORA,8520,KG,0,27.12,19022000
8600,NHOQUE DE BAT PROMOCAO,8600,KG,0,6.75,
8601,NHOQUE RECH CONG PRES MUSSARELA,8601,KG,0,27.12,19022000
8602,NHOQUE RECH CONG 4QUEIJOS,8602,KG,0,27.12,19022000
8604,GELATINA COLORIDA PROMOCAO,8604,KG,0,14.95,
8605,PUDIM LEITE CONDENSADO PROMOCAO,8605,KG,0,13.45,
8606,STROGONOFF CHOCOLATE PROMOCAO,8606,KG,0,17.45,
8607,PUDIM CASA PEQ PROMOCAO,8607,UN,0,2,
8608,PUDIM LEITE COND PEQ PROMOCAO,8608,UN,0,2,
8613,BRIGADEIRAO PROMOCAO,8613,KG,0,15,
8614,BOLO CHARGE PROMOCAO,8614,KG,0,13.5,
8615,BOLO STROG CHOC PROMOCAO,8615,KG,0,13.5,
8616,BOLO ABACAXI PROMOCAO,8616,KG,0,13.5,
8617,PUDIM COCO MINI PROMOCAO,8617,UN,0,2.45,
8618,PUDIM COCO PROMOCAO,8618,KG,0,13.95,
8619,BOLO AMEIXA PROMOCAO,8619,KG,0,13.5,
8701,TORTA FRANGO PROMOCAO,8701,KG,0,15.45,
8702,TORTA 4Q TOM SECO PROMOCAO,8702,KG,0,15.45,
8703,TORTA PALMITO PROMOCAO,8703,KG,0,15.45,
8707,TORTA FRANGO INT PROMOCAO,8707,KG,0,15.45,
8708,QUICHE INT RIC BROC PROMOCAO,8708,KG,0,15.45,
8710,TORTA FRANGO PALM PROMOCAO,8710,KG,0,15.45,
8711,QUICHE RIC ESP PROMOCAO,8711,KG,0,15.45,
9001,LOMBO SUINO SAUDALI 20KG,9001,KG,0,0,2032900
9002,"COMPOSTO LACTEO COM MALTODEXTRINA FONTES DE VITAMINAS A,C,D E FERRO FONTE DE CALCIO PURELAC 10X1",9002,KG,0,0,19019090
10030,PORCAO PANQUECA,10030,UN,0,12,
10069,PORCAO ESCONDIDINHO,10069,UN,0,12,
10302,PORCAO MASSA COM MOLHO,10302,UN,0,12,
10458,PORCAO NHOQUE COM MOLHO,10458,UN,0,10,
10870,PELMENI CARNE TOMATE CONFIT,10870,KG,1,31.9,
21111,MOLHO SUGO 200ML,21111,UN,0,0,
21222,MOLHO SUGO 300ML,21222,UN,0,0,
21333,MOLHO SUGO 500ML,21333,UN,0,0,
22111,MOLHO BOLONHESA 200ML,22111,UN,0,0,
22222,MOLHO BOLONHESA 300ML,22222,UN,0,0,
22333,MOLHO BOLONHESA 500ML,22333,UN,0,0,
23111,MOLHO BRANCO 200ML,23111,UN,0,0,
23222,MOLHO BRANCO 300ML,23222,UN,0,0,
23333,MOLHO BRANCO 500ML,23333,UN,0,0,
24111,MOLHO GORGONZOLA 200ML,24111,UN,0,0,
24222,MOLHO GORGONZOLA 300ML,24222,UN,0,0,
24333,MOLHO GORGONZOLA 500ML,24333,UN,0,0,
25111,MOLHO PESTO 200ML,25111,UN,0,0,
25776,ARCOR GELATINAS TORTUGUITA,7.79E+17,UN,0,2.99,
26111,MOLHO POMODORO 200ML,26111,UN,0,0,
26222,MOLHO POMODORO 300ML,26222,UN,0,0,
26333,MOLHO POMODORO 500ML,26333,UN,0,0,
47111,MOLHO TRES QUEIJOS 200ML,47111,UN,0,0,
47222,MOLHO TRES QUEIJOS 300ML,47222,UN,0,0,
47333,MOLHO TRES QUEIJOS 500ML,47333,UN,0,0,
70111,TORTA DE FRANGO PEQUENA,70111,UN,0,0,
70122,TORTA DE FRANGO MEDIA,70122,UN,0,0,
70133,TORTA DE FRANGO GRANDE,70133,UN,0,0,
70211,TORTA QUATRO QUEIJOS PEQUENA,70211,UN,0,0,
70222,TORTA QUATRO QUEIJOS MEDIA,70222,UN,0,0,
70233,TORTA QUATRO QUEIJOS GRANDE,70233,UN,0,0,
70311,TORTA PALMITO PEQUENA,70311,UN,0,0,
70322,TORTA PALMITO MEDIA,70322,UN,0,0,
70333,TORTA PALMITO GRANDE,70333,UN,0,0,
70411,TORTA CAMARAO PEQUENA,70411,UN,0,0,
70422,TORTA CAMARAO MEDIA,70422,UN,0,0,
70433,TORTA CAMARAO GRANDE,70433,UN,0,0,
70511,TORTA BACALHAU PEQUENA,70511,UN,0,0,
70522,TORTA BACALHAU MEDIA,70522,UN,0,0,
70533,TORTA BACALHAU GRANDE,70533,UN,0,0,
70611,TORTA INTEGRAL PALMITO PEQUENA,70611,UN,0,0,
70622,TORTA INTEGRAL PALMITO MEDIA,70622,UN,0,0,
70633,TORTA INTEGRAL PALMITO GRANDE,70633,UN,0,0,
70711,TORTA INTEGRAL FRANGO PEQUENA,70711,UN,0,0,
70722,TORTA INTEGRAL FRANGO MEDIA,70722,UN,0,0,
70733,TORTA INTEGRAL FRANGO GRANDE,70733,UN,0,0,
70811,TORTA INTEGRAL BROCOLIS PEQUENA,70811,UN,0,0,
70822,TORTA INTEGRAL BROCOLIS MEDIA,70822,UN,0,0,
70833,TORTA INTEGRAL BROCOLIS GRANDE,70833,UN,0,0,
71111,TORTA FRIOS PEQUENA,71111,UN,0,0,
71122,TORTA FRIOS MEDIA,71122,UN,0,0,
71133,TORTA FRIOS GRANDE,71133,UN,0,0,
81111,MOLHO PARISIENSE 200ML,81111,UN,0,0,
81222,MOLHO PARISIENSE 300ML,81222,UN,0,0,
81333,MOLHO PARISIENSE 500ML,81333,UN,0,0,
90000,LASANHA PIREX,90000,UN,0,0,
90001,ETIQUETA 60 X 90,90001,UN,0,0,20029090
